id,title,upload_date,air_date,era,type,series,episode,url,thumbnail,members,subtitles,duration_sec,description,status,view_count,like_count
episode-100,[EPISODE] BTS (방탄소년단) 'ON' Kinetic Manifesto Film Shoot Sketch,2020-10-01,2020-10-01,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=0Dc6tHgXp88,https://img.youtube.com/vi/0Dc6tHgXp88/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,657,,active,15122886,1277013
episode-101,[EPISODE] BTS (방탄소년단) @ 2019 KBS 가요대축제,2020-10-01,2020-10-01,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=NWrEs1eUv3I,https://img.youtube.com/vi/NWrEs1eUv3I/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,691,,active,4053288,705967
episode-102,[EPISODE] BTS (방탄소년단) @ 2018 KBS 가요대축제,2020-10-01,2020-10-01,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=jZV1CU95rMo,https://img.youtube.com/vi/jZV1CU95rMo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,851,,active,9905386,1106262
episode-103,[EPISODE] BTS (방탄소년단) 'Dynamite' MV Shoot Sketch,2020-08-26,2020-08-26,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=BFkh9SgyAMs,https://img.youtube.com/vi/BFkh9SgyAMs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,343,,active,18346097,2251340
episode-104,[EPISODE] BTS (방탄소년단) @ 2019 SBS 가요대전,2020-08-18,2020-08-18,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=es-YzoiNdbc,https://img.youtube.com/vi/es-YzoiNdbc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,946,,active,8633567,1258804
episode-105,[EPISODE] BTS (방탄소년단) @ Dick Clark's New Year's Rockin' Eve 2020,2020-08-01,2020-08-01,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Mxu7et015mo,https://img.youtube.com/vi/Mxu7et015mo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1118,,active,11830705,1318090
episode-106,[EPISODE] BTS (방탄소년단) @ 2019 iHR Jingle Ball,2020-07-22,2020-07-22,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=0WiOpHXbrYc,https://img.youtube.com/vi/0WiOpHXbrYc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,679,,active,5808639,952813
episode-107,[EPISODE] Agust D '대취타' MV Shoot Sketch,2020-05-24,2020-05-24,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=KWRJ8CUBsXI,https://img.youtube.com/vi/KWRJ8CUBsXI/hqdefault.jpg,Suga,,341,,active,9705351,1530943
episode-108,[EPISODE] BTS (방탄소년단) @ 2019 MAMA,2020-04-26,2020-04-26,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=7w5DVOMGkoo,https://img.youtube.com/vi/7w5DVOMGkoo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1011,,active,8241958,847057
episode-109,[EPISODE] BTS (방탄소년단) @ 2019 MMA,2020-04-05,2020-04-05,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=aMhIQVFvyf4,https://img.youtube.com/vi/aMhIQVFvyf4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1341,,active,7048236,779190
episode-110,[EPISODE] BTS (방탄소년단) @ 'LOVE YOURSELF : SPEAK YOURSELF’ in SEOUL,2020-03-21,2020-03-21,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=fi_mGCVVABc,https://img.youtube.com/vi/fi_mGCVVABc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1489,,active,7776271,820322
episode-111,[EPISODE] BTS (방탄소년단) 'Black Swan' MV Shoot Sketch,2020-03-10,2020-03-10,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=hQH1LqAW5FQ,https://img.youtube.com/vi/hQH1LqAW5FQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,481,,active,6000815,698077
episode-112,[EPISODE] BTS (방탄소년단) 'ON' MV Shoot Sketch,2020-03-02,2020-03-02,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=bYdDxEa3us8,https://img.youtube.com/vi/bYdDxEa3us8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,369,,active,7290492,945146
episode-113,[EPISODE] BTS (방탄소년단) 'MAP OF THE SOUL : 7' Jacket Shoot Sketch,2020-02-21,2020-02-21,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=z2U-IZvqKyU,https://img.youtube.com/vi/z2U-IZvqKyU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,451,,active,7129976,905035
episode-114,[EPISODE] BTS (방탄소년단) 'Outro : Ego' Comeback Trailer Shooting,2020-02-04,2020-02-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=_i1xNKUlGmo,https://img.youtube.com/vi/_i1xNKUlGmo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,308,,active,4608156,734491
episode-115,[EPISODE] BTS (방탄소년단) @ 2018 SBS 가요대전,2020-01-25,2020-01-25,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=zBb_CcAvHts,https://img.youtube.com/vi/zBb_CcAvHts/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,833,,active,4464130,543483
episode-116,[EPISODE] BTS (방탄소년단) ‘Interlude : Shadow’ Comeback Trailer Shooting,2020-01-11,2020-01-11,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=WuysD7OTFkY,https://img.youtube.com/vi/WuysD7OTFkY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,267,,active,4348196,766798
episode-117,[EPISODE] Welcome to 'BTS POP-UP : HOUSE OF BTS',2019-11-08,2019-11-08,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=wJokJjd-Auw,https://img.youtube.com/vi/wJokJjd-Auw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,745,,active,43992294,1775503
episode-118,[EPISODE] 2019 FESTA Family Portrait Shooting #2,2019-11-04,2019-11-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=PL25mHpsogg,https://img.youtube.com/vi/PL25mHpsogg/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,350,,active,3371109,456620
episode-119,[EPISODE] 2019 FESTA Family Portrait Shooting #1,2019-11-01,2019-11-01,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=ocgU3OU90rk,https://img.youtube.com/vi/ocgU3OU90rk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,370,,active,5184138,616908
episode-120,[EPISODE] j-hope 'Chicken Noodle Soup (feat. Becky G)' MV Shoot Sketch,2019-09-29,2019-09-29,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=uxG6dIDM5ws,https://img.youtube.com/vi/uxG6dIDM5ws/hqdefault.jpg,J-Hope,,312,,active,11233775,1168841
episode-121,[EPISODE] BTS (방탄소년단) @ Billboard Music Awards 2019,2019-08-30,2019-08-30,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=9Dfw8Ly2luo,https://img.youtube.com/vi/9Dfw8Ly2luo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2245,,active,14984640,666690
episode-122,[EPISODE] BTS (방탄소년단) @ SNL,2019-08-23,2019-08-23,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=ZWtFMxxaZW4,https://img.youtube.com/vi/ZWtFMxxaZW4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1022,,active,7687185,731784
episode-123,[EPISODE] BTS (방탄소년단) LOVE MYSELF Global Campaign Video Shoot Sketch,2019-08-16,2019-08-16,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=0gpL4vvgOLQ,https://img.youtube.com/vi/0gpL4vvgOLQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,312,,active,2601481,481905
episode-124,[EPISODE] BTS (방탄소년단) @2018 MAMA in HONG KONG,2019-05-18,2019-05-18,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Wkv2zRPef8E,https://img.youtube.com/vi/Wkv2zRPef8E/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1321,,active,7003545,680198
episode-125,[EPISODE] BTS (방탄소년단) 'MAP OF THE SOUL : PERSONA' Jacket shooting sketch,2019-04-22,2019-04-22,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=h0fFr_6sq6w,https://img.youtube.com/vi/h0fFr_6sq6w/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,341,,active,8966765,973500
episode-126,[EPISODE] BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) feat. Halsey' MV Shooting Sketch,2019-04-13,2019-04-13,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=_h5mdGeykP0,https://img.youtube.com/vi/_h5mdGeykP0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,337,,active,9033347,1023989
episode-127,[EPISODE] BTS (방탄소년단) @ 2018 MAMA in JAPAN,2019-03-31,2019-03-31,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=nvQxTRyPpNk,https://img.youtube.com/vi/nvQxTRyPpNk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1188,,active,3451843,416647
episode-128,[EPISODE] BTS (방탄소년단) @2018 MMA,2019-01-25,2019-01-25,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Hi7o-cnmBZU,https://img.youtube.com/vi/Hi7o-cnmBZU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1994,,active,10076531,663105
episode-129,[EPISODE] BTS (방탄소년단) @ 2018 MGA,2019-01-20,2019-01-20,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=hMUXqTtXbFQ,https://img.youtube.com/vi/hMUXqTtXbFQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2131,,active,5974924,498216
episode-130,[EPISODE] BTS (방탄소년단) @2018 대한민국 대중문화예술상,2019-01-09,2019-01-09,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=CX-RCQCm04k,https://img.youtube.com/vi/CX-RCQCm04k/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,908,,active,3079546,379310
episode-131,[EPISODE] BTS (방탄소년단) UN General Assembly Behind,2018-10-21,2018-10-21,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=JeODXwSenKs,https://img.youtube.com/vi/JeODXwSenKs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1153,,active,3630907,461974
episode-132,[EPISODE] BTS (방탄소년단) 'IDOL' MV Shooting Sketch,2018-09-03,2018-09-03,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=boiWgfpYYrk,https://img.youtube.com/vi/boiWgfpYYrk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,298,,active,7578782,751641
episode-133,[EPISODE] BTS (방탄소년단) LOVE YOURSELF 結 'Answer' Jacket shooting sketch,2018-08-21,2018-08-21,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=JdLOuSLhuxc,https://img.youtube.com/vi/JdLOuSLhuxc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,353,,active,6063983,790832
episode-134,[EPISODE] BTS (방탄소년단) @ Billboard Music Awards 2018,2018-07-31,2018-07-31,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=FBLx-6l24-Q,https://img.youtube.com/vi/FBLx-6l24-Q/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2198,,active,45494281,1916182
episode-135,[EPISODE] BTS (방탄소년단) 'Euphoria : Theme of LOVE YOURSELF 起 Wonder' Shooting,2018-05-30,2018-05-30,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=kDKnN42BOiI,https://img.youtube.com/vi/kDKnN42BOiI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,301,,active,4987803,686231
episode-136,[EPISODE] BTS (방탄소년단) LOVE YOURSELF 轉 'Tear' Jacket shooting sketch,2018-05-20,2018-05-20,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=YWM1fCHbp-Q,https://img.youtube.com/vi/YWM1fCHbp-Q/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,374,,active,4841405,616178
episode-137,[EPISODE] j-hope 1st mixtape MV Shooting #2,2018-03-12,2018-03-12,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Ip7eVuFxiEE,https://img.youtube.com/vi/Ip7eVuFxiEE/hqdefault.jpg,J-Hope,,797,,active,3821906,410665
episode-138,[EPISODE] j-hope 1st mixtape MV Shooting #1,2018-03-10,2018-03-10,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=-viInMgMD3o,https://img.youtube.com/vi/-viInMgMD3o/hqdefault.jpg,J-Hope,,516,,active,2999292,425297
episode-139,[EPISODE] BTS (방탄소년단) @ 2017 SBS 가요대전,2018-01-28,2018-01-28,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=R-ceLUo4fgs,https://img.youtube.com/vi/R-ceLUo4fgs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1057,,active,2734616,262506
episode-140,[EPISODE] BTS (방탄소년단) @ 2017 MMA,2018-01-05,2018-01-05,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=SjFQifUtOIA,https://img.youtube.com/vi/SjFQifUtOIA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1331,,active,2776564,260385
episode-141,[EPISODE] BTS (방탄소년단) @ AMAs 2017,2017-12-17,2017-12-17,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=OMjMmULhl_M,https://img.youtube.com/vi/OMjMmULhl_M/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1574,,active,7644989,520755
episode-142,[EPISODE] BTS (방탄소년단) 'MIC Drop' MV Shooting,2017-11-29,2017-11-29,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=c5_LROaHGtw,https://img.youtube.com/vi/c5_LROaHGtw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,357,,active,10848663,845977
episode-143,[EPISODE] BTS (방탄소년단) LOVE YOURSELF 承 'Her' Jacket shooting sketch,2017-10-04,2017-10-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=RX5oEl2vpek,https://img.youtube.com/vi/RX5oEl2vpek/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,256,,active,3126760,339972
episode-144,[EPISODE] BTS (방탄소년단) 'DNA' MV Shooting,2017-10-04,2017-10-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=rgRDwhO983s,https://img.youtube.com/vi/rgRDwhO983s/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,229,,active,15238371,927790
episode-145,[EPISODE] BTS (방탄소년단) @ Billboard Music Awards 2017,2017-05-30,2017-05-30,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=KAMMRWfrsT8,https://img.youtube.com/vi/KAMMRWfrsT8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1258,,active,11616011,527372
episode-146,[EPISODE] BTS (방탄소년단) This is 한성 of '화랑 (Hwa Rang)' (a.k.a. BTS V ^ㅁ^),2017-03-25,2017-03-25,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=s3GNHzN6YGY,https://img.youtube.com/vi/s3GNHzN6YGY/hqdefault.jpg,V,,779,,active,10901347,965711
episode-147,[EPISODE] BTS (방탄소년단) 'Not Today' MV Shooting,2017-03-10,2017-03-10,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=UZMjLkUJOOU,https://img.youtube.com/vi/UZMjLkUJOOU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,426,,active,5779323,431768
episode-148,[EPISODE] BTS (방탄소년단) 'YOU NEVER WALK ALONE' Jacket shooting sketch,2017-02-15,2017-02-15,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=46qWWmnK4F0,https://img.youtube.com/vi/46qWWmnK4F0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,260,,active,1188182,122548
episode-149,[EPISODE] BTS (방탄소년단) '봄날' MV Shooting Sketch,2017-02-14,2017-02-14,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=hQRSI9DTWio,https://img.youtube.com/vi/hQRSI9DTWio/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,211,,active,3768435,315091
episode-150,[EPISODE] BTS (방탄소년단) 'WINGS' Jacket Shooting Sketch,2016-12-14,2016-12-14,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=H9LejhGTIYM,https://img.youtube.com/vi/H9LejhGTIYM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,353,,active,1879054,180827
episode-151,[EPISODE] BTS (방탄소년단) @ 2016 MMA,2016-11-22,2016-11-22,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=90bCJQdy2G4,https://img.youtube.com/vi/90bCJQdy2G4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,739,,active,2107123,159547
episode-152,[EPISODE] BTS (방탄소년단) '피 땀 눈물' MV Shooting Sketch,2016-10-24,2016-10-24,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Q2T83o5kNVU,https://img.youtube.com/vi/Q2T83o5kNVU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,268,,active,4008601,313221
episode-153,[EPISODE] BTS (방탄소년단) 'Blood Sweat & Tears' Win,2016-10-21,2016-10-21,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=dWbpJwnB2VY,https://img.youtube.com/vi/dWbpJwnB2VY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,585,,active,1663959,135650
episode-154,[EPISODE] BTS (방탄소년단) 'Save Me' MV Shooting,2016-09-16,2016-09-16,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=y_mEk99kDjI,https://img.youtube.com/vi/y_mEk99kDjI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,377,,active,10224688,572310
episode-155,[EPISODE] BTS (방탄소년단) FESTA 2016 - Real Family photo Shooting,2016-06-10,2016-06-10,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=DAHAUiTjo9A,https://img.youtube.com/vi/DAHAUiTjo9A/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,299,,active,1789398,163927
episode-156,[EPISODE] BTS (방탄소년단) 'EPILOGUE : Young Forever' MV Shooting,2016-06-06,2016-06-06,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=ageimXiZcbs,https://img.youtube.com/vi/ageimXiZcbs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,246,,active,1605604,138133
episode-157,[EPISODE] BTS (방탄소년단) 'Fire' 1st win @ 160512 M countdown,2016-05-12,2016-05-12,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=IZ9ZafuBd-I,https://img.youtube.com/vi/IZ9ZafuBd-I/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,616,,active,1671694,131820
episode-158,[EPISODE] BTS (방탄소년단) '불타오르네 (FIRE)' MV Shooting,2016-05-03,2016-05-03,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=DZalBQgECn4,https://img.youtube.com/vi/DZalBQgECn4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,232,,active,10677964,555337
episode-159,[EPISODE] BTS (방탄소년단)  '화양연화 Young Forever' Jacket Photo Shooting,2016-05-03,2016-05-03,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=zrMEKtVQTOk,https://img.youtube.com/vi/zrMEKtVQTOk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,337,,active,2140752,233436
episode-160,[EPISODE] BTS (방탄소년단) #BTS1000days with A.R.M.Y,2016-03-07,2016-03-07,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Edtvgd3UwsQ,https://img.youtube.com/vi/Edtvgd3UwsQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,643,,active,1414864,210326
episode-161,[EPISODE] BTS (방탄소년단) 'PUMA' Advertising photo shooting behind,2016-01-30,2016-01-30,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=ynYiHtE9_Vs,https://img.youtube.com/vi/ynYiHtE9_Vs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,423,,active,1988412,187125
episode-162,[EPISODE] 방탄소년단 'RUN' MV shooting,2016-01-05,2016-01-05,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=ADGpnu_uJqs,https://img.youtube.com/vi/ADGpnu_uJqs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,257,,active,5725793,379930
episode-163,[EPISODE] BTS (방탄소년단) '화양연화pt.2' jacket shooting,2016-01-05,2016-01-05,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=QjzBTkbxg5c,https://img.youtube.com/vi/QjzBTkbxg5c/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,254,,active,1970412,193257
episode-164,[BTS NAVER STAR CAST] Halloween party with BTS,2015-11-05,2015-11-05,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=RkRiVwR2uBQ,https://img.youtube.com/vi/RkRiVwR2uBQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,510,,active,1927192,110706
episode-165,[EPISODE] 'Fantastic 4' with A.R.M.Y,2015-09-25,2015-09-25,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Wn6uLPd-QHM,https://img.youtube.com/vi/Wn6uLPd-QHM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,217,,active,976906,119248
episode-166,[EPISODE] 방탄소년단(BTS) '쩔어' Concept photo & MV shooting,2015-07-02,2015-07-02,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=xO2KP7aGRrw,https://img.youtube.com/vi/xO2KP7aGRrw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,301,,active,11550272,508451
episode-167,[EPISODE] 방탄소년단 'I NEED U' MV shooting,2015-05-02,2015-05-02,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=I_QObBbAYNQ,https://img.youtube.com/vi/I_QObBbAYNQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,253,,active,7478056,386487
episode-168,[EPISODE] BTS (방탄소년단) '화양연화pt.1' jacket shooting,2015-05-02,2015-05-02,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=2bUjRMt9HUY,https://img.youtube.com/vi/2bUjRMt9HUY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,228,,active,2436542,237450
episode-169,[BTS in NAVER STAR CAST] Rap Monster with Warren G (3/3),2015-04-04,2015-04-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=1YDq17erYeA,https://img.youtube.com/vi/1YDq17erYeA/hqdefault.jpg,RM,,363,,active,155603,13496
episode-170,[BTS in NAVER STAR CAST] Rap Monster with Warren G (2/3),2015-04-04,2015-04-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=O3YvFibdGSw,https://img.youtube.com/vi/O3YvFibdGSw/hqdefault.jpg,RM,,367,,active,189069,13583
episode-171,[BTS in NAVER STAR CAST] Rap Monster with Warren G (1/3),2015-04-04,2015-04-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=7gpXfRwe8wQ,https://img.youtube.com/vi/7gpXfRwe8wQ/hqdefault.jpg,RM,,364,,active,244165,17221
episode-172,[EPISODE] Rap Monster 'Do You' MV shooting (BTS members supported RM),2015-04-04,2015-04-04,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Zm4-KJYjb20,https://img.youtube.com/vi/Zm4-KJYjb20/hqdefault.jpg,RM,,184,,active,1198198,110419
episode-173,[EPISODE] BTS SUGA B-day Present for Fans,2015-03-19,2015-03-19,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=inOmCiTAppE,https://img.youtube.com/vi/inOmCiTAppE/hqdefault.jpg,Suga,,744,,active,953001,61245
episode-174,[EPISODE] 'War of Hormone' MV & Photo shooting,2014-10-22,2014-10-22,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=N5OulgZOJ-4,https://img.youtube.com/vi/N5OulgZOJ-4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,242,,active,5233458,349692
episode-175,[EPISODE] BTS' Summer out of the country in 2014,2014-08-26,2014-08-26,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=mw62nvKQwUE,https://img.youtube.com/vi/mw62nvKQwUE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,225,,active,7234249,466007
episode-176,[EPISODE] 방탄소년단 'Danger' MV Shooting,2014-08-22,2014-08-22,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=PGhwAJQFjJk,https://img.youtube.com/vi/PGhwAJQFjJk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,242,,active,3324693,214740
episode-177,[EPISODE] 방탄소년단 'DARK&WILD' Jacket photo shooting,2014-08-20,2014-08-20,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=Y9gL3-D9hqA,https://img.youtube.com/vi/Y9gL3-D9hqA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,133,,active,478314,34956
episode-178,[EPISODE] 1st BTS Birthday Party (Jin chef of BTS),2014-06-24,2014-06-24,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=RhJqNFQCU_Q,https://img.youtube.com/vi/RhJqNFQCU_Q/hqdefault.jpg,Jin,,680,,active,16299004,817537
episode-179,[EPISODE] BTS (방탄소년단) 1st anniversary - so 4 more,2014-06-13,2014-06-13,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=LchUwgPashw,https://img.youtube.com/vi/LchUwgPashw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,356,,active,2584267,256820
episode-180,[EPISODE] '하루만(Just one day)' MV shooting Sketch,2014-04-08,2014-04-08,,BTS Episode,BTS Episode,,https://www.youtube.com/watch?v=aO9-0FqR2yo,https://img.youtube.com/vi/aO9-0FqR2yo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,263,,active,4165624,300204
