id,title,upload_date,air_date,era,type,series,episode,url,thumbnail,members,subtitles,duration_sec,description,status,view_count,like_count
index-00445,[ENG] 140411 [BANGTAN BOMB] BTS Cypher ver. Jungkook and V,2014-07-27,2014-07-27,,Archive,BTS Content Index,,https://youtu.be/_f2WW3UjkvQ,https://img.youtube.com/vi/_f2WW3UjkvQ/hqdefault.jpg,V|Jungkook,,46,,active,270053,0
index-00446,[ENG] 140410 Suga's Log,2016-07-25,2016-07-25,,Archive,BTS Content Index,,https://youtu.be/X0j8f3aZJF8,https://img.youtube.com/vi/X0j8f3aZJF8/hqdefault.jpg,Suga,,108,,active,39494,0
index-00447,[ENG] 140412 [BANGTAN BOMB] 'This Love' practice for Show Champion,2014-07-29,2014-07-29,,Archive,BTS Content Index,,https://youtu.be/IrgjjX7fRWc,https://img.youtube.com/vi/IrgjjX7fRWc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,70,,active,240761,0
index-00448,[140411] SUGA - Special MC,2014-04-12,2014-04-12,,Archive,BTS Content Index,,https://youtu.be/ss-LnZ_Gfqo,https://img.youtube.com/vi/ss-LnZ_Gfqo/hqdefault.jpg,Suga,,65,,active,276375,8666
index-00449,[ENG] 140414 [BANGTAN BOMB] After Show Champion Special Stage,2014-07-27,2014-07-27,,Archive,BTS Content Index,,https://youtu.be/MfWV2t_uGJE,https://img.youtube.com/vi/MfWV2t_uGJE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,57,,active,248636,0
index-00450,MBC뮤직채널 홍보영상(with방탄소년단),2014-04-15,2014-04-15,,Archive,BTS Content Index,,https://youtu.be/-Z3XFA-Lwhk,https://img.youtube.com/vi/-Z3XFA-Lwhk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,46,,active,24730,1109
index-00451,[ENG] 140414 BTS Kiss The Radio – Part 2 | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=Rmi3OS1mrMQ,https://img.youtube.com/vi/Rmi3OS1mrMQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,147,,active,10293,236
index-00452,[ENG] 140416 [BANGTAN BOMB] Just One Day (Appeal ver.),2017-12-10,2017-12-10,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=I_Ncx1DW8UU,https://img.youtube.com/vi/I_Ncx1DW8UU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,256,,active,141422,0
index-00453,140415 BackStage @SBS MTV The Show All About K-POP,2014-04-16,2014-04-16,,Archive,BTS Content Index,,https://youtu.be/GQtYlSWpYZU?t=16,https://img.youtube.com/vi/GQtYlSWpYZU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,73,,active,499,0
index-00454,[140415] BTS - The Show Instastop,2014-04-15,2014-04-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=oJMJ_8AzpMY,https://img.youtube.com/vi/oJMJ_8AzpMY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,31,,active,3193,142
index-00455,140415 Bangtan Boys - Boy in Iove @ YinYueTai V Chart Awards,2014-04-15,2014-04-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=Ayq-wG-3pAs,https://img.youtube.com/vi/Ayq-wG-3pAs/hqdefault.jpg,V,,245,,active,68545,1129
index-00456,SHOWCHAMPION 103회 방탄소년단 온라인 예고,2014-04-15,2014-04-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=Mlv8WLeAA9k,https://img.youtube.com/vi/Mlv8WLeAA9k/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,30,,active,20527,683
index-00457,"140416 BTS Show Champ ""Just One Day"" Mission Cut [Eng Sub] HD",2014-04-21,2014-04-21,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=TculPwttQc8,https://img.youtube.com/vi/TculPwttQc8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,608,,active,587762,14141
index-00458,[HD] [ENGSUB] 140416 BTS ㅈㄱㅇㅇㄷ Preview,2014-04-24,2014-04-24,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=CHUioerFIw0,https://img.youtube.com/vi/CHUioerFIw0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,35,,active,1098,38
index-00459,[ENG] 140421 J-Hope & Jimin's Log,2017-08-02,2017-08-02,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=NOUA3cyV4RA&feature=youtu.be,https://img.youtube.com/vi/NOUA3cyV4RA/hqdefault.jpg,J-Hope|Jimin,,127,,active,38965,0
index-00460,[140424] BTS THE SHOW ENGSUB AND INDOSUB #BTS #BANGTANBOYS,2016-03-26,2016-03-26,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=PswS2yGYmko,https://img.youtube.com/vi/PswS2yGYmko/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,510,,active,26757,881
index-00461,[ENG] Kstyle 2nd Anniversary Message - BTS | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=PKwtE2CcdUU,https://img.youtube.com/vi/PKwtE2CcdUU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,30,,active,1318,41
index-00462,[ENG] 140430 Haru*hana Vol 23 – Making | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=jMfJSemkIbY,https://img.youtube.com/vi/jMfJSemkIbY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,287,,active,3007,126
index-00463,[ENG] 140505 BTS V Chart Awards Interview | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=Zj30CfZg4OQ,https://img.youtube.com/vi/Zj30CfZg4OQ/hqdefault.jpg,V,,408,,active,2688,80
index-00464,After School Club Ep63 After Show,2014-05-08,2014-05-08,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=V72rISoExdg,https://img.youtube.com/vi/V72rISoExdg/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,3088,,active,58453,1308
index-00465,[ENG] 140506 The Show | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=P4A8Ohkn7Gs,https://img.youtube.com/vi/P4A8Ohkn7Gs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,162,,active,3188,94
index-00466,[ENG] 140507 K.Will YoungStreet Radio | ABS,2017-02-15,2017-02-15,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=UESLioXgTG4,https://img.youtube.com/vi/UESLioXgTG4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2194,,active,25164,446
index-00467,After School Club Ep64 After Show,2014-05-08,2014-05-08,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=i8xxGcu0o60,https://img.youtube.com/vi/i8xxGcu0o60/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,3189,,active,43175,985
index-00468,140512 슈퍼주니어의키스더라디오 정국(BTS Jungkook) by플로라,2014-05-12,2014-05-12,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=VhBw5cxdusc&feature=youtu.be,https://img.youtube.com/vi/VhBw5cxdusc/hqdefault.jpg,Jungkook,,4394,,active,42790,681
index-00469,[4가지쇼/비하인드컷] 랩몬스터 가방 대공개! @매주 화요일 오후 5시,2014-05-20,2014-05-20,,Archive,BTS Content Index,,https://youtu.be/s2duUjF1uB8,https://img.youtube.com/vi/s2duUjF1uB8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,126,,active,148792,2493
index-00470,[STAR ZOOM IN] Rap Monster - Unpack Your Bags (4가지쇼ver.) 161220 EP.150,2016-12-20,2016-12-20,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=Wk53kX5gjKo,https://img.youtube.com/vi/Wk53kX5gjKo/hqdefault.jpg,RM,,179,,active,60589,7297
index-00471,[ENG] 140513 Rap Monster's Log,2017-08-06,2017-08-06,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=KSkKli0n4Do&feature=youtu.be,https://img.youtube.com/vi/KSkKli0n4Do/hqdefault.jpg,RM,,262,,active,31731,0
index-00472,[ENG] 140513 SUGA's Skool Luv Affair Album review,2020-03-08,2020-03-08,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=DdF0y0Ds39U,https://img.youtube.com/vi/DdF0y0Ds39U/hqdefault.jpg,Suga,,975,,active,51751,0
index-00473,050514 DJ Isak K-Poppin Arirang Radio BTS (Bangtan Boys) cut,2014-05-05,2014-05-05,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=PelqsKJolyw,https://img.youtube.com/vi/PelqsKJolyw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,2736,,active,8568,157
index-00474,[ENG] 140515 Jimin & Jungkook's Log,2017-04-03,2017-04-03,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=fsJeJ8S1hFA,https://img.youtube.com/vi/fsJeJ8S1hFA/hqdefault.jpg,Jimin|Jungkook,,270,,active,105859,0
index-00475,Greetings BTS 방탄소년단) Boy In Luv(상남자) MV,2014-05-16,2014-05-16,,Archive,BTS Content Index,,https://www.youtube.com/watch?v=N4gTrNqeuM4,https://img.youtube.com/vi/N4gTrNqeuM4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,355,,active,14423,495
